x,y
49.21808845352552,117.49796665143569
49.21329429109833,118.52178330842392
49.20850012867113,119.54559996541215
49.20370596624394,120.5694166224004
49.19891180381675,121.59323327938864
49.19411764138955,122.61704993637687
49.18932347896236,123.6408665933651
49.18452931653517,124.66468325035333
49.17973515410797,125.68849990734158
49.17494099168078,126.71231656432981
49.17014682925359,127.73613322131806
49.165352666826394,128.7599498783063
49.1605585043992,129.78376653529452
49.15576434197201,130.80758319228275
49.150970179544814,131.83139984927098
49.146176017117625,132.85521650625924
49.14138185469043,133.87903316324747
49.136587692263234,134.9028498202357
49.131793529836045,135.92666647722393
49.12699936740885,136.95048313421216
49.122205204981654,137.9742997912004
49.117411042554465,138.99811644818865
49.11261688012727,140.02193310517688
49.107822717700074,141.04574976216512
49.103028555272886,142.06956641915335
49.09823439284569,143.09338307614158
49.093440230418494,144.1171997331298
49.088646067991306,145.14101639011807
49.08385190556411,146.1648330471063
49.07905774313692,147.18864970409453
49.074263580709726,148.21246636108276
49.06946941828253,149.236283018071
49.06467525585534,150.26009967505922
49.059881093428146,151.28391633204748
49.05508693100095,152.3077329890357
49.05029276857376,153.33154964602394
49.045498606146566,154.35536630301218
49.04070444371937,155.3791829600004
49.03591028129218,156.40299961698864
49.031116118864986,157.4268162739769
49.02632195643779,158.45063293096513
49.0215277940106,159.47444958795336
49.016733631583406,160.4982662449416
49.01193946915622,161.52208290192982
49.00714530672902,162.54589955891808
49.00235114430183,163.5697162159063
48.99755698187464,164.59353287289454
48.99276281944744,165.61734952988277
48.98796865702025,166.641166186871
48.98796865702025,166.641166186871
49.01248348261451,166.1078855406497
49.08086587480953,165.5784395351441
49.19265055952407,165.05643052318032
49.34707695329786,164.5454102562494
49.54309433830463,164.0488557183754
49.779369011440565,163.57014546870172
50.05429335884581,163.11253665376046
50.36599679411583,162.67914284583398
50.712358485779106,162.2729128581961
51.09102178744331,161.8966106813742
51.49941027242717,161.55279667694631
51.93474526377831,161.24381015683025
52.39406474040284,160.97175346659546
52.8742434906692,160.73847768109516
53.37201437636111,160.5455700097453
53.88399056229958,160.39434299714492
54.406688560383635,160.28582559251757
54.93655193125778,160.22075614873611
55.46997548234024,160.19957739856704
56.00332979756825,160.2224334423147
56.53298593196012,160.2891687673622
57.055340102971954,160.3993293062801
57.566838210649095,160.55216552630284
58.06400001973703,160.74663752915302
58.543442839216524,160.98142212651342
59.00190453814746,161.25492184300597
59.436265741221234,161.56527578542082
59.436265741221234,161.56527578542082
60.46941604664362,161.10133286334704
61.52865740908503,160.70052078190486
62.61013631461459,160.36429769312107
63.709918349248724,160.09388677464193
64.82400251232635,159.8902717798199
65.94833577212607,159.7541934588248
67.07882781077214,159.6861468637989
68.21136590478702,159.68637954786007
69.34182988715567,159.75489066450507
70.46610713646916,159.89143097068902
71.58010753861754,160.09550373357024
72.6797783666012,160.36636653762142
72.6797783666012,160.36636653762142
73.72452322191384,160.2717878330091
74.76926807722649,160.17720912839678
75.81401293253911,160.08263042378448
76.85875778785174,159.98805171917218
77.90350264316439,159.89347301455987
78.94824749847702,159.79889430994757
79.99299235378966,159.70431560533527
81.03773720910229,159.60973690072296
82.08248206441493,159.51515819611063
83.12722691972758,159.42057949149833
84.1719717750402,159.32600078688603
85.21671663035283,159.23142208227372
86.26146148566548,159.13684337766142
87.30620634097811,159.04226467304912
88.35095119629075,158.94768596843682
89.39569605160338,158.85310726382448
90.44044090691602,158.75852855921218
91.48518576222867,158.66394985459988
92.5299306175413,158.56937114998757
93.57467547285393,158.47479244537527
94.61942032816657,158.38021374076297
95.66416518347921,158.28563503615067
96.70891003879184,158.19105633153833
97.75365489410447,158.09647762692603
98.79839974941711,158.00189892231373
99.84314460472974,157.90732021770143
100.88788946004239,157.81274151308912
101.93263431535502,157.71816280847682
102.97737917066766,157.62358410386452
102.97737917066766,157.62358410386452
104.01037994782331,157.53006856763565
105.04338072497897,157.43655303140682
106.07638150213462,157.34303749517798
107.10938227929029,157.24952195894912
108.14238305644594,157.15600642272028
109.17538383360159,157.06249088649145
110.20838461075725,156.96897535026258
111.2413853879129,156.87545981403375
112.27438616506856,156.7819442778049
113.30738694222421,156.68842874157605
114.34038771937986,156.5949132053472
115.37338849653553,156.50139766911838
116.40638927369118,156.4078821328895
117.43939005084684,156.31436659666068
118.47239082800249,156.22085106043184
119.50539160515814,156.12733552420298
120.5383923823138,156.03381998797414
121.57139315946945,155.9403044517453
122.60439393662512,155.84678891551644
123.63739471378076,155.7532733792876
124.67039549093641,155.65975784305877
125.70339626809206,155.56624230682993
126.73639704524773,155.47272677060107
127.76939782240339,155.37921123437224
128.80239859955904,155.2856956981434
129.8353993767147,155.19218016191454
130.86840015387037,155.0986646256857
131.901400931026,155.00514908945686
132.93440170818167,154.911633553228
133.96740248533732,154.81811801699916
135.00040326249297,154.72460248077033
136.03340403964862,154.63108694454147
137.06640481680427,154.53757140831263
138.09940559395994,154.4440558720838
139.1324063711156,154.35054033585493
140.16540714827124,154.2570247996261
141.1984079254269,154.16350926339726
142.23140870258254,154.0699937271684
143.26440947973822,153.97647819093956
144.29741025689387,153.88296265471072
145.33041103404952,153.78944711848186
146.36341181120517,153.69593158225302
147.39641258836082,153.6024160460242
148.4294133655165,153.50890050979532
149.46241414267215,153.4153849735665
150.4954149198278,153.32186943733765
150.4954149198278,153.32186943733765
151.52519009205366,153.24847023704277
152.5570189032578,153.21450477950472
153.5893918493836,153.22002275416367
154.62079863033733,153.2650160885515
155.64973035946753,153.3494189601015
156.6746817709759,153.47310789244275
157.6941534220317,153.6359019360388
158.70665388636704,153.8375629329059
159.71070193614486,154.0777958650241
160.70482870890677,154.35624928593086
161.68757985643146,154.67251583486652
162.6575176723593,155.02613283271853
163.61322319547116,155.41658295889366
164.55329828554417,155.84329500812706
165.4763676687474,156.30564472612153
166.38108094958557,156.8029557227944
167.2661145864472,157.33450046179593
168.13017382786714,157.89950132485149
168.9719946066707,158.49713174937096
169.79034538922866,159.12651743766034
170.58402897711758,159.7867376359673
171.35188425854972,160.47682648148907
172.09278790701035,161.19577441537194
172.80565602461758,161.94252965963597
173.48944572780033,162.71599975586335
174.1431566729748,163.51505316339993
174.76583251998755,164.3385209147319
175.35656233118414,165.1851983256154
175.91448190405663,166.05384675745793
176.4387750355204,166.94319542937276
176.9286747159705,167.85194327725557
177.38346425137107,168.77876085716375
177.80247831173608,169.72229229021363
178.1851039044672,170.68115724615052
178.5307812711258,171.65395296268957
178.83900470632574,172.63925629767343
179.10932329755067,173.6356258110443
179.10932329755067,173.6356258110443
180.01224904677022,174.2766362403456
180.9151747959898,174.91764666964693
181.81810054520935,175.55865709894823
182.72102629442892,176.19966752824956
183.62395204364847,176.84067795755087
184.52687779286805,177.4816883868522
185.4298035420876,178.1226988161535
186.33272929130717,178.76370924545483
187.23565504052672,179.40471967475614
188.13858078974627,180.04573010405747
189.04150653896585,180.68674053335877
189.9444322881854,181.32775096266008
190.84735803740497,181.9687613919614
191.75028378662452,182.6097718212627
192.6532095358441,183.25078225056404
193.55613528506365,183.89179267986535
194.4590610342832,184.53280310916668
194.4590610342832,184.53280310916668
195.29191409882085,185.12406712052712
196.12476716335848,185.71533113188755
196.95762022789614,186.30659514324802
197.79047329243377,186.89785915460845
198.62332635697143,187.4891231659689
199.45617942150906,188.08038717732936
200.28903248604672,188.6716511886898
201.12188555058435,189.26291520005026
201.954738615122,189.8541792114107
202.78759167965967,190.44544322277113
203.6204447441973,191.0367072341316
204.45329780873496,191.62797124549203
205.2861508732726,192.21923525685247
206.11900393781025,192.81049926821294
206.95185700234788,193.40176327957337
207.78471006688554,193.9930272909338
208.61756313142317,194.58429130229428
209.45041619596083,195.1755553136547
210.28326926049846,195.76681932501515
211.11612232503612,196.3580833363756
211.94897538957377,196.94934734773605
212.7818284541114,197.5406113590965
213.61468151864906,198.13187537045695
214.4475345831867,198.7231393818174
215.28038764772435,199.31440339317783
216.11324071226198,199.9056674045383
216.94609377679964,200.49693141589873
217.77894684133727,201.08819542725917
218.61179990587493,201.67945943861963
219.44465297041256,202.27072344998007
220.27750603495022,202.8619874613405
221.11035909948788,203.45325147270097
221.9432121640255,204.0445154840614
222.77606522856317,204.63577949542184
223.6089182931008,205.2270435067823
224.44177135763846,205.81830751814275
225.2746244221761,206.40957152950318
226.10747748671375,207.00083554086365
226.94033055125138,207.59209955222408
227.77318361578904,208.18336356358452
228.60603668032667,208.774627574945
229.43888974486433,209.36589158630542
230.27174280940199,209.95715559766586
231.10459587393962,210.54841960902633
231.93744893847727,211.13968362038676
232.7703020030149,211.73094763174723
233.60315506755256,212.32221164310766
234.4360081320902,212.9134756544681
235.26886119662785,213.50473966582857
236.1017142611655,214.096003677189
236.93456732570314,214.68726768854944
237.76742039024077,215.2785316999099
238.60027345477843,215.86979571127034
239.4331265193161,216.46105972263078
240.26597958385372,217.05232373399124
241.09883264839138,217.64358774535168
241.93168571292904,218.23485175671215
242.76453877746667,218.82611576807258
243.5973918420043,219.41737977943302
244.43024490654196,220.00864379079349
245.26309797107962,220.59990780215392
246.09595103561725,221.19117181351436
246.92880410015488,221.78243582487482
247.76165716469254,222.37369983623526
248.5945102292302,222.9649638475957
249.42736329376783,223.55622785895616
250.26021635830548,224.1474918703166
251.09306942284312,224.73875588167704
251.92592248738077,225.3300198930375
252.7587755519184,225.92128390439794
253.59162861645606,226.51254791575838
254.42448168099372,227.10381192711884
255.25733474553135,227.69507593847928
256.090187810069,228.28633994983971
256.090187810069,228.28633994983971
256.9346835433803,228.88586939400597
257.77917927669154,229.48539883817222
258.62367501000284,230.08492828233847
259.4681707433141,230.68445772650472
260.3126664766254,231.28398717067097
261.1571622099367,231.88351661483722
262.001657943248,232.48304605900344
262.84615367655925,233.0825755031697
263.6906494098705,233.68210494733594
264.5351451431818,234.2816343915022
265.3796408764931,234.88116383566845
266.22413660980436,235.4806932798347
267.06863234311567,236.08022272400095
267.913128076427,236.6797521681672
268.7576238097382,237.27928161233345
269.6021195430495,237.8788110564997
270.44661527636083,238.47834050066595
271.2911110096721,239.0778699448322
272.1356067429834,239.67739938899842
272.98010247629463,240.27692883316467
273.82459820960594,240.87645827733093
274.66909394291724,241.47598772149718
275.5135896762285,242.07551716566343
276.3580854095398,242.67504660982968
277.2025811428511,243.27457605399593
278.04707687616235,243.87410549816218
278.89157260947366,244.47363494232843
279.7360683427849,245.07316438649468
280.5805640760962,245.67269383066093
281.4250598094075,246.27222327482718
282.26955554271876,246.87175271899343
283.11405127603007,247.47128216315969
283.9585470093414,248.0708116073259
284.8030427426526,248.67034105149216
285.6475384759639,249.2698704956584
286.4920342092752,249.86939993982466
287.3365299425865,250.4689293839909
288.1810256758978,251.06845882815716
289.02552140920903,251.6679882723234
289.87001714252034,252.26751771648966
290.7145128758316,252.86704716065591
291.5590086091429,253.46657660482217
292.4035043424542,254.06610604898842
293.24800007576545,254.66563549315467
294.09249580907675,255.2651649373209
294.93699154238806,255.86469438148714
295.7814872756993,256.4642238256534
296.6259830090106,257.06375326981964
297.4704787423219,257.6632827139859
298.31497447563316,258.26281215815214
299.15947020894447,258.8623416023184
300.0039659422557,259.46187104648465
300.848461675567,260.0614004906509
301.6929574088783,260.66092993481715
302.5374531421896,261.2604593789834
302.5374531421896,261.2604593789834
303.3752704289237,261.85524762055223
304.2130877156578,262.450035862121
305.05090500239197,263.04482410368985
305.8887222891261,263.6396123452587
306.7265395758603,264.2344005868275
307.56435686259437,264.82918882839635
308.4021741493285,265.4239770699652
309.23999143606267,266.01876531153397
310.0778087227968,266.6135535531028
310.9156260095309,267.20834179467164
311.75344329626506,267.8031300362405
312.5912605829992,268.39791827780925
313.42907786973336,268.9927065193781
314.26689515646746,269.5874947609469
315.1047124432016,270.18228300251576
315.94252972993576,270.77707124408454
316.7803470166699,271.3718594856534
317.618164303404,271.9666477272222
318.45598159013815,272.56143596879105
319.2937988768723,273.1562242103598
320.13161616360645,273.75101245192866
320.96943345034055,274.3458006934975
321.8072507370747,274.94058893506633
322.64506802380885,275.5353771766351
323.482885310543,276.13016541820394
324.3207025972771,276.7249536597728
325.15851988401124,277.3197419013416
325.9963371707454,277.9145301429104
326.8341544574795,278.50931838447923
327.67197174421364,279.10410662604806
328.5097890309478,279.6988948676169
329.34760631768194,280.29368310918574
330.18542360441603,280.8884713507545
331.0232408911502,281.48325959232335
331.86105817788433,282.0780478338922
332.6988754646185,282.672836075461
333.5366927513526,283.2676243170298
334.3745100380867,283.86241255859863
335.2123273248209,284.45720080016747
336.050144611555,285.0519890417363
336.8879618982891,285.6467772833051
337.72577918502327,286.2415655248739
338.5635964717574,286.83635376644276
339.40141375849157,287.4311420080116
340.23923104522567,288.02593024958037
341.0770483319598,288.6207184911492
341.91486561869397,289.21550673271804
342.75268290542806,289.8102949742869
343.5905001921622,290.40508321585565
344.42831747889636,290.9998714574245
345.2661347656305,291.5946596989933
346.10395205236466,292.18944794056216
346.94176933909876,292.78423618213094
347.7795866258329,293.3790244236998
348.61740391256706,293.9738126652686
349.45522119930115,294.56860090683745
350.2930384860353,295.1633891484063
351.13085577276945,295.75817738997506
351.9686730595036,296.3529656315439
352.8064903462377,296.94775387311273
353.64430763297185,297.54254211468157
354.482124919706,298.13733035625035
355.31994220644015,298.7321185978192
356.15775949317424,299.326906839388
356.15775949317424,299.326906839388
357.0519000388466,299.9616804246275
357.946040584519,300.596454009867
358.8401811301913,301.2312275951065
359.73432167586367,301.86600118034596
360.62846222153604,302.50077476558545
361.5226027672084,303.13554835082493
362.4167433128808,303.7703219360644
363.3108838585531,304.4050955213039
364.20502440422547,305.03986910654345
365.09916494989784,305.67464269178294
365.9933054955702,306.3094162770224
366.8874460412426,306.9441898622619
367.78158658691495,307.5789634475014
368.67572713258727,308.2137370327409
369.56986767825964,308.84851061798037
370.464008223932,309.48328420321985
370.464008223932,309.48328420321985
369.59493564066685,308.8380443055528
368.7541204049386,308.1563908599576
367.94308711144595,307.43955986357764
367.16330635326,306.6888510986844
366.41619205529497,305.90562577586803
365.7030989105317,305.0913040658441
365.0253199236423,304.2473625243522
364.38408406647034,303.3753314148145
363.78055404961714,302.4767919336108
363.215824214176,301.5533733429992
362.6909185474353,300.60675001688253
362.2067888261503,299.6386384047773
361.7643128907491,298.6507939194885
361.3642930536029,297.64500775413615
361.0074546442456,296.623103634303
360.6944446941821,295.58693451119336
360.4258307636683,294.53837920179933
360.4258307636683,294.53837920179933
360.70141810615104,295.00371458433403
360.9225052389657,295.49727904950475
361.0862446036922,296.01271558489435
361.1905272697892,296.54338547015936
361.23401009720095,297.0824537824313
361.2161330357348,297.6229774287677
361.13712633839674,298.1579945718119
360.9980075957781,298.68061429687754
360.8005686296909,299.1841053655628
360.5473524148579,299.66198291276623
360.24162032590306,300.10809197046257
359.88731013149265,300.5166867424707
359.4889852766565,300.8825046091683
359.0517761065205,301.2008339089891
358.5813137884793,301.4675746236894
358.08365778387724,301.67929118576944
357.5652178033478,301.83325672790176
357.0326712510122,301.92748820444154
356.4928772208384,301.96077193266086
355.95278815287156,301.93267922474183
355.41936028718527,301.84357190919053
354.89946406888856,301.6945976705575
354.89946406888856,301.6945976705575
355.24590011014317,301.2933862075604
355.63405382787744,300.93238030715224
356.0592881135085,300.6158927544045
356.5165228725646,300.34770449248515
357.00029571442906,300.1310194533273
357.5048272092144,299.968426281607
358.02408993217136,299.8618674092979
358.5518804707873,299.81261585025726
359.0818935343365,299.8212599920663
359.60779728052626,299.88769656681256
360.1233089593433,300.0111318847878
360.6222699704157,300.1900913163639
361.0987194372111,300.42243690877064
361.54696541911204,300.7053929273143
361.96165291062727,301.03557901590864
362.3378278153814,301.4090505807615
362.6709961306126,301.82134591477154
362.95717763512624,302.267539499659
363.19295343931697,302.74230084905327
363.37550682919925,303.2399581895627
363.50265691650037,303.75456621905676
363.57288469281144,304.2799771326804
363.5853511765399,304.809914068083
363.53990743586814,305.3380460924426
363.43709636797905,305.8580638354475
363.43709636797905,305.8580638354475
362.50092689761834,305.3803766444312
361.5826513412014,304.8691346937036
360.6834718834077,304.32500728915716
359.8045657087553,303.7487067895439
358.94708346045854,303.14098767387253
358.11214773403304,302.5026455536619
357.30085160762053,301.8345161313457
356.51425721095626,301.13747410619015
355.7533943348542,300.4124320291586
355.019259083029,299.6603391082212
354.31281256802066,298.8821799656744
353.63497965292856,298.07897334909666
352.9866477406027,297.2517707976279
352.36866561187657,296.4016552653197
351.7818423143636,295.52973970335705
351.22694610327096,294.6371656030093
350.70470343561806,293.7251015012164
350.2157980191761,292.794741450768
349.76086991737395,291.84730345707806
349.3405147113425,290.8840278836003
348.95528272019357,289.9061758279743
348.6056782805553,288.9150274710258
348.2921590863064,287.9118804007843
348.01513558937444,286.89804791371154
347.7749704623814,285.8748572953647
347.5719781238418,284.84364808274546
347.4064243265328,283.8057703106099
347.2785258095774,282.7625827440346
347.1884500146946,281.71545109955395
347.13631486698847,280.66574625719574
347.1221886205636,279.6148424657579
347.1460897691682,278.56411554367395
347.20798702198294,277.51494107782446
347.30779934458565,276.46869262265085
347.44539606504,275.4267399019304
347.62059704496795,274.3904470155663
347.8331729153829,273.3611706537402
348.0828453769737,272.34025832076554
348.0828453769737,272.34025832076554
347.6436257940536,271.381456972059
347.2044062111336,270.42265562335245
346.7651866282135,269.46385427464594
346.3259670452934,268.50505292593937
345.8867474623733,267.54625157723285
345.4475278794533,266.5874502285263
345.0083082965332,265.6286488798197
344.5690887136131,264.6698475311132
344.12986913069307,263.7110461824067
343.690649547773,262.7522448337001
343.2514299648529,261.7934434849936
342.81221038193286,260.834642136287
342.37299079901277,259.8758407875805
341.9337712160927,258.917039438874
341.4945516331726,257.9582380901674
341.05533205025256,256.99943674146084
340.61611246733247,256.0406353927543
340.1768928844124,255.08183404404778
339.73767330149235,254.12303269534124
339.29845371857226,253.1642313466347
338.8592341356522,252.20542999792815
338.42001455273214,251.2466286492216
337.98079496981205,250.28782730051506
337.54157538689196,249.32902595180852
337.1023558039719,248.37022460310197
336.66313622105184,247.41142325439543
336.22391663813175,246.4526219056889
335.78469705521167,245.49382055698234
335.34547747229163,244.5350192082758
334.90625788937155,243.57621785956925
334.46703830645146,242.6174165108627
334.0278187235314,241.6586151621562
333.58859914061134,240.69981381344965
333.14937955769125,239.7410124647431
333.14937955769125,239.7410124647431
332.70669994473957,238.77465798864907
332.2640203317879,237.80830351255503
331.8213407188362,236.841949036461
331.3786611058845,235.87559456036695
330.9359814929328,234.90924008427294
330.4933018799811,233.9428856081789
330.05062226702944,232.97653113208486
329.60794265407776,232.01017665599082
329.1652630411261,231.04382217989678
328.7225834281744,230.07746770380274
328.27990381522267,229.1111132277087
327.837224202271,228.14475875161466
327.3945445893193,227.17840427552062
326.95186497636763,226.21204979942658
326.50918536341595,225.24569532333257
326.0665057504643,224.27934084723853
325.6238261375126,223.3129863711445
325.18114652456086,222.34663189505045
324.7384669116092,221.3802774189564
324.2957872986575,220.41392294286237
323.8531076857058,219.44756846676833
323.41042807275414,218.4812139906743
322.96774845980246,217.51485951458025
322.5250688468508,216.5485050384862
322.08238923389905,215.5821505623922
321.6397096209474,214.61579608629816
321.1970300079957,213.64944161020412
321.1970300079957,213.64944161020412
320.77108876375627,212.7196264213381
320.34514751951684,211.78981123247203
319.9192062752775,210.859996043606
319.49326503103805,209.93018085473997
319.0673237867986,209.00036566587391
318.6413825425592,208.07055047700788
318.21544129831983,207.14073528814185
317.7895000540804,206.2109200992758
317.363558809841,205.28110491040977
316.93761756560156,204.35128972154374
316.5116763213622,203.42147453267768
316.08573507712276,202.49165934381165
315.65979383288334,201.56184415494562
315.2338525886439,200.6320289660796
314.80791134440454,199.70221377721353
314.3819701001651,198.7723985883475
313.9560288559257,197.84258339948147
313.53008761168627,196.9127682106154
313.1041463674469,195.98295302174938
312.6782051232075,195.05313783288335
312.25226387896805,194.12332264401732
311.8263226347286,193.19350745515126
311.40038139048926,192.26369226628523
310.97444014624983,191.33387707741917
310.5484989020104,190.40406188855314
310.122557657771,189.47424669968711
309.6966164135316,188.54443151082108
309.2706751692922,187.61461632195503
308.84473392505276,186.684801133089
308.41879268081334,185.75498594422297
307.99285143657397,184.8251707553569
307.56691019233455,183.89535556649088
307.1409689480951,182.96554037762485
306.7150277038557,182.0357251887588
306.2890864596163,181.10590999989276
305.8631452153769,180.17609481102673
305.4372039711375,179.24627962216067
305.01126272689805,178.31646443329464
304.5853214826586,177.3866492444286
304.15938023841926,176.45683405556255
303.73343899417983,175.52701886669652
303.3074977499404,174.5972036778305
302.88155650570104,173.66738848896446
302.4556152614616,172.7375733000984
302.0296740172222,171.80775811123237
301.60373277298277,170.87794292236634
301.17779152874334,169.94812773350029
300.751850284504,169.01831254463426
300.32590904026455,168.0884973557682
299.8999677960251,167.15868216690217
299.8999677960251,167.15868216690217
299.4919328861974,166.2036361968532
299.13369131612296,165.2288191524723
298.826196400956,164.23682511534741
298.5702664141381,163.23029387669047
298.3665824098942,162.21190391260006
298.2156864108819,161.18436525637978
298.11797996581754,160.15041228687983
298.0737230809162,159.1127964520528
298.0830335279905,158.07427894708712
298.14588653104835,157.03762336660174
298.2621148322245,156.00558835045615
298.43140913686926,154.9809202427453
298.6533189366118,153.96634578351467
298.92725370820574,152.96456485264372
299.25248448496814,151.9782432852067
299.62814579662984,151.01000577743005
300.0532379724346,150.06242890212417
300.52662980135904,149.13803425217617
301.04706154237346,148.2392817303496
301.6131482767334,147.36856300324735
302.2233835933813,146.52819513685756
302.8761435976507,145.72041443061906
303.56969123260535,144.94737046641413
304.30218090151453,144.21112038832504
305.07166337916277,143.51362342837666
305.8760909989248,142.85673569283202
306.71332310180276,142.24220522291583
307.58113173292514,141.67166734310914
308.4772075703482,141.14664030939417
309.39916607038265,140.66852126902967
310.3445538130935,140.2385825426081
311.3108550310852,139.85796823828858
312.2954983042001,139.52769120721547
313.29586340231384,139.24863034822437
314.30928825801874,139.02152826900806
315.33307605064056,138.84698930996626
316.3645023827367,138.72547793599796
317.4008225299787,138.65731750051572
318.43927874512724,138.6426893849713
319.4771075966612,138.68163251618222
319.4771075966612,138.68163251618222
320.11641741563267,137.78970240840007
320.7902355733926,136.92354684958013
321.49752405536583,136.08450014940811
322.2371932860571,135.27385485646536
323.0081038075379,134.49285976706227
323.80906803477797,133.74271800147164
324.63885208511556,133.02458515052626
325.4961776790498,132.33956749543495
326.3797241094259,131.68872030356016
327.28813027597977,131.0730462027823
328.2199967821084,130.4934936369549
329.1738880906359,129.95095540482987
330.1483347352531,129.4462672847044
331.14183558422593,128.98020674690704
331.14183558422593,128.98020674690704
331.94476724359237,128.3124173308616
332.74769890295886,127.64462791481617
333.5506305623253,126.97683849877075
334.3535622216918,126.30904908272531
335.1564938810582,125.64125966667987
335.9594255404247,124.97347025063445
336.76235719979115,124.30568083458901
337.5652888591576,123.63789141854357
338.3682205185241,122.97010200249815
339.1711521778905,122.30231258645271
339.974083837257,121.63452317040728
340.77701549662345,120.96673375436185
341.57994715598994,120.29894433831642
342.3828788153564,119.63115492227098
343.18581047472287,118.96336550622556
343.9887421340893,118.29557609018012
344.79167379345574,117.62778667413468
345.59460545282224,116.95999725808926
346.3975371121887,116.29220784204382
